Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
Transliteration,git://github.com/libindic/Transliteration.git,9.0,52,2,0,1,10,378,46,21,7,Python,2018,SE
node-tar,git://github.com/npm/node-tar.git,12.0,564,167,0,80,9,455,510,109,47,JavaScript,2019,SE
tatt,git://github.com/acm-uiuc/tatt.git,12.0,266,32,0,0,13,143,6,23,12,PHP,2014,SE
Overthrow,git://github.com/filamentgroup/Overthrow.git,13.0,296,27,3,10,48,231,916,100,47,JavaScript,2016,SE
smtp4dev,git://github.com/rnwood/smtp4dev.git,10.0,389,54,115,115,15,414,720,110,60,C#,2019,SE
js-test-agent,git://github.com/mozilla-b2g/js-test-agent.git,12.0,381,21,0,0,14,150,8,12,102,JavaScript,2015,SE
factoid,git://github.com/PathwayCommons/factoid.git,11.0,1499,425,0,7,4,402,13,7,7,JavaScript,2019,SE
WPN-XM,git://github.com/WPN-XM/WPN-XM.git,8.0,1756,624,9,17,27,423,277,51,25,Inno Setup,2019,SE
Gyazz,git://github.com/masui/Gyazz.git,8.0,436,53,0,0,33,185,48,12,6,JavaScript,2014,SE
froide,git://github.com/okfde/froide.git,14.0,4602,214,0,4,61,448,193,63,27,Python,2019,SE
HunchWorks,git://github.com/global-pulse/HunchWorks.git,12.0,831,63,0,0,31,47,38,9,9,Python,2012,SE
oscar,git://github.com/oscar-stack/oscar.git,12.0,268,26,3,29,20,408,90,39,10,Ruby,2019,SE
MySweetFrameWork,git://github.com/LaurentGrimaud/MySweetFrameWork.git,12.0,471,2,0,3,19,349,7,4,3,HTML,2018,SE
pocketio,git://github.com/vti/pocketio.git,12.0,182,14,0,15,7,336,100,22,11,Perl,2017,SE
Junethack,git://github.com/junethack/Junethack.git,13.0,1291,25,0,0,18,447,17,6,7,HTML,2019,SE
neoid,git://github.com/neoid-gem/neoid.git,10.0,119,19,0,11,8,126,174,37,6,Ruby,2014,SE
sage-patchbot,git://github.com/sagemath/sage-patchbot.git,13.0,773,55,6,59,33,409,7,12,6,Python,2019,SE
pyxmpp2,git://github.com/Jajcus/pyxmpp2.git,8.0,1176,55,1,15,29,341,176,44,17,Python,2017,SE
Backup,git://github.com/tgxn/Backup.git,8.0,182,128,0,0,19,134,24,17,3,Java,2014,SE
socialization,git://github.com/cmer/socialization.git,12.0,138,24,0,13,17,413,660,128,26,Ruby,2019,SE
vim-instant-markdown,git://github.com/suan/vim-instant-markdown.git,15.0,122,82,0,7,46,410,2201,227,45,Vim script,2019,SE
normalize.css,git://github.com/necolas/normalize.css.git,16.0,360,431,0,27,18,391,37083,7733,1569,CSS,2018,SE
magnum,git://github.com/mosra/magnum.git,21.0,7411,226,10,18,34,469,2764,291,188,C++,2019,SE
nitrogen,git://github.com/l3ib/nitrogen.git,20.0,339,68,2,3,36,469,154,20,9,C++,2019,SE
libhttpserver,git://github.com/etr/libhttpserver.git,22.0,767,97,0,23,10,409,324,98,35,C++,2019,SE
flambe,git://github.com/aduros/flambe.git,19.0,1338,171,0,18,102,206,729,125,65,Haxe,2015,SE
amitools,git://github.com/cnvogelg/amitools.git,19.0,1068,66,0,4,13,426,128,38,26,Python,2019,SE
buddycloud-server-java,git://github.com/buddycloud/buddycloud-server-java.git,17.0,1503,113,5,39,50,247,65,41,24,Java,2016,SE
hypertable,git://github.com/hypertable/hypertable.git,21.0,3060,19,0,85,46,257,251,76,41,C++,2016,SE
eastwood,git://github.com/jonase/eastwood.git,19.0,1131,154,0,34,104,415,938,62,29,Clojure,2019,SE
follow,git://github.com/iriscouch/follow.git,25.0,308,23,0,24,37,327,381,80,17,JavaScript,2017,SE
social-connect,git://github.com/rodrigoprimo/social-connect.git,22.0,317,26,0,19,17,271,76,44,18,PHP,2016,SE
webdis,git://github.com/nicolasff/webdis.git,19.0,411,88,0,8,44,467,2197,257,117,C,2019,SE
C-Thread-Pool,git://github.com/Pithikos/C-Thread-Pool.git,18.0,207,20,0,0,24,423,869,365,66,C,2019,SE
twgit,git://github.com/Twenga/twgit.git,20.0,791,101,0,33,47,314,108,36,13,PHP,2018,SE
GradleFx,git://github.com/GradleFx/GradleFx.git,29.0,612,128,3,21,58,302,131,63,17,Groovy,2017,SE
django-timepiece,git://github.com/caktus/django-timepiece.git,22.0,2618,462,0,31,63,229,321,92,34,Python,2016,SE
ammo.js,git://github.com/kripken/ammo.js.git,19.0,390,84,0,2,107,446,2051,278,116,C++,2019,SE
libcxxrt,git://github.com/pathscale/libcxxrt.git,22.0,218,15,0,1,8,448,106,27,48,C,2019,SE
puppet-archive,git://github.com/camptocamp/puppet-archive.git,26.0,203,12,4,33,11,341,29,119,18,Puppet,2018,SE
cgeo,git://github.com/cgeo/cgeo.git,116.0,11809,5073,95,138,516,440,994,511,101,Java,2019,SE
Stash,git://github.com/tedious/Stash.git,50.0,794,123,15,22,42,447,917,126,36,PHP,2019,SE
express-validator,git://github.com/express-validator/express-validator.git,71.0,814,521,92,92,62,426,4088,442,61,TypeScript,2019,SE
Front-end-Developer-Interview-Questions,git://github.com/h5bp/Front-end-Developer-Interview-Questions.git,190.0,782,92,0,0,5,408,43015,8664,2409,HTML,2019,SE
tcollector,git://github.com/OpenTSDB/tcollector.git,34.0,622,100,6,6,18,469,477,361,55,Python,2019,SE
litecoin-old,git://github.com/coblee/litecoin-old.git,92.0,2012,7,0,57,12,40,42,10,2,TypeScript,2012,SE
r.js,git://github.com/requirejs/r.js.git,68.0,1768,726,0,70,127,380,2531,688,109,JavaScript,2018,SE
rtorrent,git://github.com/rakshasa/rtorrent.git,39.0,1197,564,2,7,269,428,2700,340,178,C++,2019,SE
Flickr4Java,git://github.com/boncey/Flickr4Java.git,38.0,370,293,15,18,11,412,154,120,22,Java,2019,SE
rear,git://github.com/rear/rear.git,106.0,4392,1308,0,50,118,407,446,179,56,Shell,2019,SE
ant-build-script,git://github.com/h5bp/ant-build-script.git,78.0,448,119,0,1,18,272,1030,217,70,Shell,2017,SE
frab,git://github.com/frab/frab.git,39.0,670,258,3,8,86,110,587,132,32,Ruby,2013,SE
shogun,git://github.com/shogun-toolbox/shogun.git,196.0,17334,855,10,52,536,455,2564,959,220,C++,2019,SE
ps3mediaserver,git://github.com/ps3mediaserver/ps3mediaserver.git,35.0,2359,21,0,31,23,294,526,232,106,Java,2017,SE
zpanelx,git://github.com/zpanel/zpanelx.git,49.0,1742,55,3,15,49,175,363,283,68,PHP,2014,SE
Terraria-Map-Editor,git://github.com/TEdit/Terraria-Map-Editor.git,30.0,1017,865,10,11,122,445,468,202,66,C#,2019,SE
derby,git://github.com/derbyjs/derby.git,39.0,1847,376,2,169,50,454,4460,268,182,JavaScript,2019,SE
anchor-cms,git://github.com/anchorcms/anchor-cms.git,148.0,1845,790,6,23,47,448,3332,600,199,PHP,2019,SE
omniauth-saml,git://github.com/omniauth/omniauth-saml.git,36.0,217,67,7,19,14,346,242,191,23,Ruby,2018,SE
